Invoice(Invoice Auto ID)_Invoice No.,Item No.,Contract(Contract ID)_Contract No.,Contract Line Item(Contract Line Item Auto ID)_Line No.,Amount (Converted),Implementation Project(Project)_Project ID,Line Item Type,Unit Price,SOV Item(SOV Item Auto ID)_SOV Item ID-Name,Unit Price (Converted),Vendor(Vendor)_Vendor ID,Amount Less Retainage,Amount,Overhead,Profit,CIP Unit(Unit ID)_Unit Short Name
95451,1,DO-F165-TIMESHEETWOODPATEL2021,1,15840,,,250000,,250000,,15840,15840,0,0,
9707,1,CT-F165-16000124,1,5018.06,CP0553CAP OLD,,90033,,90033,,5018.06,5018.06,0,0,
ACS PMTS 12-25,1,CT-F165-17000074,1,77133.65,CP0296CAP - OLD,,411429,,411429,,77133.65,77133.65,0,0,
Adaptive Inv 7178,1,CT-F165-17000166,1,2100,,,26215,,26215,,2100,2100,0,0,
Advantage Invoice 122/PMT6,1,CT-F165-15000066,1,1920,,,38850,,38850,,1920,1920,0,0,
April-Dec2014,1,CT-F165-14000153,1,480069.39,,,669829,,669829,,480069.39,480069.39,0,0,
Architekton PMTS 10-15,1,CT-F165-17000076,1,4565.88,CP0588CAP,,196823.5,,196823.5,,4565.88,4565.88,0,0,
Architekton PMTS 10-15,2,CT-F165-17000076,2,12000,CP0588CAP,,12000,,12000,,12000,12000,0,0,
Architekton PMTS 10-15,3,CT-F165-17000076,3,17954.44,CP0588CAP,,80336.5,,80336.5,,17954.44,17954.44,0,0,LS
Architekton PMTS 10-15,4,CT-F165-17000076,4,3600,CP0588CAP,,3600,,3600,,3600,3600,0,0,LS
Architekton PMTS 16-20,1,CT-F165-17000076,3,50519.29,CP0588CAP,,80336.5,,80336.5,,50519.29,50519.29,0,0,LS
B&F PMT 2,1,DO-F165-16008847,1,20980.87,CP0508CAP,,402707.51,,402707.51,,20980.87,20980.87,0,0,
B&F PMTS 2 - 3,1,DO-F165-17010126,1,76388.51,,,119816.15,,119816.15,,76388.51,76388.51,0,0,
B&F PMTS 2 - 3,2,DO-F165-17010126,2,1468.24,,,1468.24,,1468.24,,1468.24,1468.24,0,0,LS
B&F PMTS 2 - 3,3,DO-F165-17010126,3,11442.34,,,11442.34,,11442.34,,11442.34,11442.34,0,0,LS
B&F PMTS 2 - 3,4,DO-F165-17010126,4,6472.54,,,6472.54,,6472.54,,6472.54,6472.54,0,0,LS
B&F PMTS 2-4,1,DO-F165-17007900,1,455792.42,,,647462.77,,647462.77,,455792.42,455792.42,0,0,
B&F PMTS 2-4,2,DO-F165-17007900,2,5638.05,CP0274CAP,,5638.05,,5638.05,,5638.05,5638.05,0,0,LS
B&F PMTS 2-4,3,DO-F165-17007900,3,2844.26,CP0274CAP,,2844.26,,2844.26,,2844.26,2844.26,0,0,LS
Black & Veatch,1,CT-F165-17000058,2,52247.76,C01600CAP,,354091,,354091,,52247.76,52247.76,0,0,
Black & Veatch PMTS 10-17,1,DO-F165-16005329,3,135971.95,C10478MIS,,331690,,331690,,135971.95,135971.95,0,0,
"Black & Veatch PMTS 3,24-27",1,CT-F165-17000058,1,1450854.3,C01600CAP,,7989292,,7989292,,1450854.3,1450854.3,0,0,
"Black & Veatch PMTS 3,24-27",2,CT-F165-17000058,2,152558.18,C01600CAP,,354091,,354091,,152558.18,152558.18,0,0,
Bridgers & Paxton PMTS 2 - 4,1,DO-F165-15005647,1,8330,,,8330,,8330,,8330,8330,0,0,
Bridgers & Paxton PMTS 2 - 4,2,DO-F165-15005647,2,674,,,865,,865,,674,674,0,0,
Brown and Caldwell PMTS 3-11,1,DO-F165-17008814,1,66601.25,,,117161,,117161,,66601.25,66601.25,0,0,
Brown and Caldwell PYMT 6,1,DO-F165-16007465,1,9248.25,,,48550,,48550,,9248.25,9248.25,0,0,
C01400 Dibble 10,1,CT-F165-15000021,1,6692.12,C01400CAP - OLD,,1077634.53,,1077634.53,,6692.12,6692.12,0,0,LS
C01400 Dibble 10,2,CT-F165-15000021,2,496.82,,,80000,,80000,,496.82,496.82,0,0,
C01400 Dibble 10,3,CT-F165-15000021,3,1147.03,,,184763.97,,184763.97,,1147.03,1147.03,0,0,
C01400 Dibble 101437-13,1,CT-F165-15000021,1,12730,C01400CAP - OLD,,1077634.53,,1077634.53,,12730,12730,0,0,LS
C01400 Dibble 101437-13,2,CT-F165-15000021,2,945.08,,,80000,,80000,,945.08,945.08,0,0,
C01400 Dibble 101437-13,3,CT-F165-15000021,3,2181.71,,,184763.97,,184763.97,,2181.71,2181.71,0,0,
C01400 Dibble 101437-14,1,CT-F165-15000021,1,32560.04,C01400CAP - OLD,,1077634.53,,1077634.53,,32560.04,32560.04,0,0,LS
C01400 Dibble 101437-14,2,CT-F165-15000021,2,2417.26,,,80000,,80000,,2417.26,2417.26,0,0,
C01400 Dibble 101437-14,3,CT-F165-15000021,3,5580.8,,,184763.97,,184763.97,,5580.8,5580.8,0,0,
C01400 Dibble 101437-15,1,CT-F165-15000021,1,61153.26,C01400CAP - OLD,,1077634.53,,1077634.53,,61153.26,61153.26,0,0,LS
C01400 Dibble 101437-15,2,CT-F165-15000021,2,4540.03,,,80000,,80000,,4540.03,4540.03,0,0,
C01400 Dibble 101437-15,3,CT-F165-15000021,3,10481.67,,,184763.97,,184763.97,,10481.67,10481.67,0,0,
C01400 Dibble 101437-16,1,CT-F165-15000021,1,15662.85,C01400CAP - OLD,,1077634.53,,1077634.53,,15662.85,15662.85,0,0,LS
C01400 Dibble 101437-16,2,CT-F165-15000021,2,1162.81,,,80000,,80000,,1162.81,1162.81,0,0,
C01400 Dibble 101437-16,3,CT-F165-15000021,3,2684.62,,,184763.97,,184763.97,,2684.62,2684.62,0,0,
C01400 Dibble 101437-17,1,CT-F165-15000021,1,35515.63,C01400CAP - OLD,,1077634.53,,1077634.53,,35515.63,35515.63,0,0,LS
C01400 Dibble 101437-17,2,CT-F165-15000021,2,2636.69,,,80000,,80000,,2636.69,2636.69,0,0,
C01400 Dibble 101437-17,3,CT-F165-15000021,3,6087.38,,,184763.97,,184763.97,,6087.38,6087.38,0,0,
C01400 Dibble 101437-18,1,CT-F165-15000021,1,108355.62,C01400CAP - OLD,,1077634.53,,1077634.53,,108355.62,108355.62,0,0,LS
C01400 Dibble 101437-18,2,CT-F165-15000021,2,8044.34,,,80000,,80000,,8044.34,8044.34,0,0,
C01400 Dibble 101437-18,3,CT-F165-15000021,3,18572.16,,,184763.97,,184763.97,,18572.16,18572.16,0,0,
C01400 Dibble 101437-19,1,CT-F165-15000021,1,87281.03,C01400CAP - OLD,,1077634.53,,1077634.53,,87281.03,87281.03,0,0,LS
C01400 Dibble 101437-19,2,CT-F165-15000021,2,6479.76,,,80000,,80000,,6479.76,6479.76,0,0,
C01400 Dibble 101437-19,3,CT-F165-15000021,3,14959.98,,,184763.97,,184763.97,,14959.98,14959.98,0,0,
C01400 Dibble 101437-20 and 21,1,CT-F165-15000021,1,47706.37,C01400CAP - OLD,,1077634.53,,1077634.53,,47706.37,47706.37,0,0,LS
C01400 Dibble 101437-20 and 21,3,CT-F165-15000021,2,3541.72,,,80000,,80000,,3541.72,3541.72,0,0,
C01400 Dibble 101437-20 and 21,2,CT-F165-15000021,3,8176.88,,,184763.97,,184763.97,,8176.88,8176.88,0,0,
C01400 Dibble 101437-22,1,CT-F165-15000021,1,8576.17,C01400CAP - OLD,,1077634.53,,1077634.53,,8576.17,8576.17,0,0,LS
C01400 Dibble 101437-22,2,CT-F165-15000021,2,636.7,,,80000,,80000,,636.7,636.7,0,0,
C01400 Dibble 101437-22,3,CT-F165-15000021,3,1469.95,,,184763.97,,184763.97,,1469.95,1469.95,0,0,
C01400 Dibble 101437-23,1,CT-F165-15000021,1,9703.65,C01400CAP - OLD,,1077634.53,,1077634.53,,9703.65,9703.65,0,0,LS
C01400 Dibble 101437-23,2,CT-F165-15000021,2,720.4,,,80000,,80000,,720.4,720.4,0,0,
C01400 Dibble 101437-23,3,CT-F165-15000021,3,1663.21,,,184763.97,,184763.97,,1663.21,1663.21,0,0,
C01400 Dibble 101437-25,1,CT-F165-15000021,1,140077.11,C01400CAP - OLD,,1077634.53,,1077634.53,,140077.11,140077.11,0,0,LS
C01400 Dibble 101437-25,2,CT-F165-15000021,2,10399.35,,,80000,,80000,,10399.35,10399.35,0,0,
C01400 Dibble 101437-25,3,CT-F165-15000021,3,24009.23,,,184763.97,,184763.97,,24009.23,24009.23,0,0,
C01400 Dibble 101437-26,1,CT-F165-15000021,1,14596.46,C01400CAP - OLD,,1077634.53,,1077634.53,,14596.46,14596.46,0,0,LS
C01400 Dibble 101437-26,2,CT-F165-15000021,2,1083.64,,,80000,,80000,,1083.64,1083.64,0,0,
C01400 Dibble 101437-26,3,CT-F165-15000021,3,2501.84,,,184763.97,,184763.97,,2501.84,2501.84,0,0,
C01400 Dibble 101437-46R & 47,1,CT-F165-15000021,4,42690,,,127869,,127869,,42690,42690,0,0,
C01400 Dibble 101437-46R & 47,2,CT-F165-15000021,5,40621.61,,,158405,,158405,,40621.61,40621.61,0,0,
"C01400 Dibble 101437-8,9,24,28,29",1,CT-F165-15000021,1,35607.72,C01400CAP - OLD,,1077634.53,,1077634.53,,35607.72,35607.72,0,0,LS
C01400 Dibble 10437-27,1,CT-F165-15000021,1,10578.08,C01400CAP - OLD,,1077634.53,,1077634.53,,10578.08,10578.08,0,0,LS
C01400 Dibble 10437-27,2,CT-F165-15000021,2,785.32,,,80000,,80000,,785.32,785.32,0,0,
C01400 Dibble 10437-27,3,CT-F165-15000021,3,1813.08,,,184763.97,,184763.97,,1813.08,1813.08,0,0,
C01400 Dibble 11,1,CT-F165-15000021,1,5970.62,C01400CAP - OLD,,1077634.53,,1077634.53,,5970.62,5970.62,0,0,LS
C01400 Dibble 11,2,CT-F165-15000021,2,443.26,,,80000,,80000,,443.26,443.26,0,0,
C01400 Dibble 11,3,CT-F165-15000021,3,1023.37,,,184763.97,,184763.97,,1023.37,1023.37,0,0,
C01400 Dibble 12,1,CT-F165-15000021,1,7938.89,C01400CAP - OLD,,1077634.53,,1077634.53,,7938.89,7938.89,0,0,LS
C01400 Dibble 12,2,CT-F165-15000021,2,589.38,,,80000,,80000,,589.38,589.38,0,0,
C01400 Dibble 12,3,CT-F165-15000021,3,1360.73,,,184763.97,,184763.97,,1360.73,1360.73,0,0,
C01400 Dibble 30 through 40,2,CT-F165-15000021,1,285765.99,C01400CAP - OLD,,1077634.53,,1077634.53,,285765.99,285765.99,0,0,LS
C01400 Dibble 30 through 40,3,CT-F165-15000021,2,23855.07,,,80000,,80000,,23855.07,23855.07,0,0,
C01400 Dibble 30 through 40,1,CT-F165-15000021,3,54562.48,,,184763.97,,184763.97,,54562.48,54562.48,0,0,
C01400 Dibble 30 through 40,4,CT-F165-15000021,4,43184.26,,,127869,,127869,,43184.26,43184.26,0,0,
C01400 Dibble 4,1,CT-F165-15000021,1,22929.68,C01400CAP - OLD,,1077634.53,,1077634.53,,22929.68,22929.68,0,0,LS
C01400 Dibble 4,2,CT-F165-15000021,2,1702.3,,,80000,,80000,,1702.3,1702.3,0,0,
C01400 Dibble 4,3,CT-F165-15000021,3,3930.15,,,184763.97,,184763.97,,3930.15,3930.15,0,0,
C01400 Dibble 5,1,CT-F165-15000021,1,22587.16,C01400CAP - OLD,,1077634.53,,1077634.53,,22587.16,22587.16,0,0,LS
C01400 Dibble 5,2,CT-F165-15000021,2,1676.87,,,80000,,80000,,1676.87,1676.87,0,0,
C01400 Dibble 5,3,CT-F165-15000021,3,3871.44,,,184763.97,,184763.97,,3871.44,3871.44,0,0,
C01400 Dibble 6,1,CT-F165-15000021,1,22936.45,C01400CAP - OLD,,1077634.53,,1077634.53,,22936.45,22936.45,0,0,LS
C01400 Dibble 6,2,CT-F165-15000021,2,1702.81,,,80000,,80000,,1702.81,1702.81,0,0,
C01400 Dibble 6,3,CT-F165-15000021,3,3931.31,,,184763.97,,184763.97,,3931.31,3931.31,0,0,
C01400 Dibble 7,1,CT-F165-15000021,1,5267.85,C01400CAP - OLD,,1077634.53,,1077634.53,,5267.85,5267.85,0,0,LS
C01400 Dibble 7,2,CT-F165-15000021,2,391.09,,,80000,,80000,,391.09,391.09,0,0,
C01400 Dibble 7,3,CT-F165-15000021,3,902.9,,,184763.97,,184763.97,,902.9,902.9,0,0,
C01400 Haydon 2355,1,CT-F165-16000048,1,89956.92,,,205111.84,,205111.84,,89956.92,89956.92,0,0,
C01400 Haydon 2355,2,CT-F165-16000048,2,15371.89,,,35053.98,,35053.98,,15371.89,15371.89,0,0,
C01400 Haydon 2355,3,CT-F165-16000048,3,1893.48,,,4317.09,,4317.09,,1893.48,1893.48,0,0,
C01400 Haydon 2355,4,CT-F165-16000048,4,4817.71,,,10974.09,,10974.09,,4817.71,4817.71,0,0,
C01400 Haydon 3521,1,CT-F165-16000048,1,55928.41,,,205111.84,,205111.84,,55928.41,55928.41,0,0,
C01400 Haydon 3521,2,CT-F165-16000048,2,9557.08,,,35053.98,,35053.98,,9557.08,9557.08,0,0,
C01400 Haydon 3521,3,CT-F165-16000048,3,1177.22,,,4317.09,,4317.09,,1177.22,1177.22,0,0,
C01400 Haydon 3521,4,CT-F165-16000048,4,2995.29,,,10974.09,,10974.09,,2995.29,2995.29,0,0,
C01400 Haydon 5467,1,CT-F165-16000048,1,50569.18,,,205111.84,,205111.84,,50569.18,50569.18,0,0,
C01400 Haydon 5467,2,CT-F165-16000048,2,8641.29,,,35053.98,,35053.98,,8641.29,8641.29,0,0,
C01400 Haydon 5467,3,CT-F165-16000048,3,1064.42,,,4317.09,,4317.09,,1064.42,1064.42,0,0,
C01400 Haydon 5467,4,CT-F165-16000048,4,2708.28,,,10974.09,,10974.09,,2708.28,2708.28,0,0,
C01600 B&V 1241121,1,CT-F165-17000058,1,279495.54,C01600CAP,,7989292,,7989292,,279495.54,279495.54,0,0,
C01600 B&V 1242014,1,CT-F165-15000079,2,11329.9,C01600CAP,,355606,,355606,,11329.9,11329.9,0,0,LS
C01600 B&V 1243487,1,CT-F165-17000058,1,359622.69,C01600CAP,,7989292,,7989292,,359622.69,359622.69,0,0,
C01600 B&V 1244785,1,CT-F165-15000079,3,12170.11,C01600CAP,,78953,,78953,,12170.11,12170.11,0,0,LS
C01600 B&V 1245285,1,CT-F165-17000058,1,195677.24,C01600CAP,,7989292,,7989292,,195677.24,195677.24,0,0,
C01600 B&V 1245859,1,CT-F165-15000079,2,11328.75,C01600CAP,,355606,,355606,,11328.75,11328.75,0,0,LS
C01600 B&V 1247433,1,CT-F165-17000058,1,394975.75,C01600CAP,,7989292,,7989292,,394975.75,394975.75,0,0,
C01600 B&V 1253699 1255413 1257482 1259564,1,CT-F165-15000079,3,11776.35,C01600CAP,,78953,,78953,,11776.35,11776.35,0,0,LS
C01600 B&V Jan18 through April 18,1,CT-F165-17000058,1,2403084.36,C01600CAP,,7989292,,7989292,,2403084.36,2403084.36,0,0,
C01600 Bakc&Veatch 124002,1,CT-F165-15000079,2,41506.2,C01600CAP,,355606,,355606,,41506.2,41506.2,0,0,LS
C01600 Black and Veatch  09-17 10-17 11-17 12-17,1,CT-F165-17000058,1,1244739.36,C01600CAP,,7989292,,7989292,,1244739.36,1244739.36,0,0,
C01600 Black and Veatch 1200976,1,CT-F165-15000079,1,580723.98,,,7159782,,7159782,,580723.98,580723.98,0,0,
C01600 Black and Veatch 1202560,1,CT-F165-15000079,1,340221.25,,,7159782,,7159782,,340221.25,340221.25,0,0,
C01600 Black and Veatch 1206334,1,CT-F165-15000079,1,441549.2,,,7159782,,7159782,,441549.2,441549.2,0,0,
C01600 Black and Veatch 1208693,1,CT-F165-15000079,1,454297.63,,,7159782,,7159782,,454297.63,454297.63,0,0,
C01600 Black and Veatch 1210583,1,CT-F165-15000079,1,580379.72,,,7159782,,7159782,,580379.72,580379.72,0,0,
C01600 Black and Veatch 1212079,1,CT-F165-15000079,1,681851.71,,,7159782,,7159782,,681851.71,681851.71,0,0,
C01600 Black and Veatch 1214247,1,CT-F165-15000079,1,439415.75,,,7159782,,7159782,,439415.75,439415.75,0,0,
C01600 Black and Veatch 1216071,1,CT-F165-15000079,1,228554.03,,,7159782,,7159782,,228554.03,228554.03,0,0,
C01600 Black and Veatch 1217884,1,CT-F165-15000079,1,463058.05,,,7159782,,7159782,,463058.05,463058.05,0,0,
c01600 Black and Veatch 1219394,1,CT-F165-15000079,1,550051.25,,,7159782,,7159782,,550051.25,550051.25,0,0,
C01600 Black and Veatch 1221371,1,CT-F165-15000079,1,541836.25,,,7159782,,7159782,,541836.25,541836.25,0,0,
C01600 Black and Veatch 1231362/1232745,1,CT-F165-17000058,1,234245.81,C01600CAP,,7989292,,7989292,,234245.81,234245.81,0,0,
C01600 Black and Veatch 1234129,1,CT-F165-15000079,1,375455.34,,,7159782,,7159782,,375455.34,375455.34,0,0,
C01600 Black and Veatch 1236512,1,CT-F165-17000058,1,222463.11,C01600CAP,,7989292,,7989292,,222463.11,222463.11,0,0,
C01600 Black and Veatch 1238607,1,CT-F165-15000079,1,20478.07,,,7159782,,7159782,,20478.07,20478.07,0,0,
C01600 Black and Veatch 1238607,2,CT-F165-15000079,2,275686.43,C01600CAP,,355606,,355606,,275686.43,275686.43,0,0,LS
C01600 Black and Veatch 1238858,1,CT-F165-17000058,1,210659.75,C01600CAP,,7989292,,7989292,,210659.75,210659.75,0,0,
C01600 Black and Veatch 1249225,1,CT-F165-17000058,1,187760.34,C01600CAP,,7989292,,7989292,,187760.34,187760.34,0,0,
C01600 Black and Veatch 1249675,1,CT-F165-15000079,2,4424.82,C01600CAP,,355606,,355606,,4424.82,4424.82,0,0,LS
C01600 Black and Veatch 1249675,2,CT-F165-15000079,3,10239.68,C01600CAP,,78953,,78953,,10239.68,10239.68,0,0,LS
C01600 Black and Veatch 1250836,1,CT-F165-17000058,1,329587.5,C01600CAP,,7989292,,7989292,,329587.5,329587.5,0,0,
C01600 Black and Veatch 1251465,1,CT-F165-15000079,3,14401.25,C01600CAP,,78953,,78953,,14401.25,14401.25,0,0,LS
C01600 Black and Veatch 1253086,1,CT-F165-17000058,1,396160.5,C01600CAP,,7989292,,7989292,,396160.5,396160.5,0,0,
C01600 Black and Veatch 1292885/1294407,1,CT-F165-17000058,2,149285.06,C01600CAP,,354091,,354091,,149285.06,149285.06,0,0,
C01600 Black and Veatch 1292885/1294407,2,CT-F165-17000058,3,326273.35,C01600CAP,,461400,,461400,,326273.35,326273.35,0,0,LS
C01600 Black and Veatch 13-14-15,1,CT-F165-15000079,1,1042633.94,,,7159782,,7159782,,1042633.94,1042633.94,0,0,
C01600 Black and Veatch 3,1,CT-F165-15000079,1,419275.83,,,7159782,,7159782,,419275.83,419275.83,0,0,
C01600 Black and Veatch 5,1,CT-F165-14000164,1,352465,,,352465,,352465,,352465,352465,0,0,
C01600 Black and Veatch 5,2,CT-F165-14000164,2,12895.98,C01600CAP,,36205,,36205,,12895.98,12895.98,0,0,
C01600 Black and Veatch 6,1,CT-F165-14000164,2,8945.12,C01600CAP,,36205,,36205,,8945.12,8945.12,0,0,
C01600 Black and Veatch 7,1,CT-F165-14000164,2,11669,C01600CAP,,36205,,36205,,11669,11669,0,0,
C01600 BV 1239682,1,CT-F165-17000058,1,79965.75,C01600CAP,,7989292,,7989292,,79965.75,79965.75,0,0,
C01600 BV 1242014,1,CT-F165-15000079,2,11329.9,C01600CAP,,355606,,355606,,11329.9,11329.9,0,0,LS
C01600 Marc Taylor Z-108,1,CT-F165-16000080,1,34894.63,C01600CAP,,35000,,35000,,34894.63,34894.63,0,0,
C01600 Marc Taylor Z-110,1,DO-F165-16007103,1,45000,,,145000,,145000,,45000,45000,0,0,
C01600 Sundt 12,1,CT-F165-17000055,1,3672699,C01600CAP,,35008509,,35008509,,3672699,3672699,0,0,
C01600 Sundt 1-6,1,CT-F165-17000055,1,8406208,C01600CAP,,35008509,,35008509,,8406208,8406208,0,0,
C01600 Sundt 1PC,1,CT-F165-15000085,1,126735,,,865022,,865022,,126735,126735,0,0,
C01600 Sundt 2,1,CT-F165-15000085,1,244613,,,865022,,865022,,244613,244613,0,0,
C01600 Sundt 3,1,CT-F165-15000085,1,193723,,,865022,,865022,,193723,193723,0,0,
C01600 Sundt 30,1,CT-F165-17000055,18,248022,C01600CAP,,736444,,736444,,248022,248022,0,0,LS
C01600 Sundt 30,2,CT-F165-17000055,39,-2261,C01600CAP,,-2261,,-2261,,-2261,-2261,0,0,LS
C01600 Sundt 30,3,CT-F165-17000055,45,-35582,C01600CAP,,-35582,,-35582,,-35582,-35582,0,0,LS
C01600 Sundt 30,4,CT-F165-17000055,47,-1023,C01600CAP,,-1023,,-1023,,-1023,-1023,0,0,LS
C01600 Sundt 30,5,CT-F165-17000055,49,-29220,C01600CAP,,-29220,,-29220,,-29220,-29220,0,0,LS
C01600 Sundt 4,1,CT-F165-15000085,1,157516,,,865022,,865022,,157516,157516,0,0,
C01600 Sundt 5PC,1,CT-F165-15000085,1,141591,,,865022,,865022,,141591,141591,0,0,
C01600 Sundt 6,1,CT-F165-17000055,1,3073434,C01600CAP,,35008509,,35008509,,3073434,3073434,0,0,
c01645 AFWE 1-3,1,CT-F165-17000129,1,26160,,,28800,,28800,,26160,26160,0,0,
C01645 Entellus 12-13,1,CT-F165-16000122,1,18.04,C01645WL-old,,694896.6,,694896.6,,18.04,18.04,0,0,
C01645 Entellus 12-13,2,CT-F165-16000122,2,60624.86,C01645WL-old,,60624.86,,60624.86,,60624.86,60624.86,0,0,
C01645 Entellus 12-13,3,CT-F165-16000122,3,26946.34,C01645STR-old,,29803.11,,29803.11,,26946.34,26946.34,0,0,
C01645 Entellus 19262,1,CT-F165-16000122,1,108819.58,C01645WL-old,,694896.6,,694896.6,,108819.58,108819.58,0,0,
C01645 Entellus 19606,1,CT-F165-16000122,1,51621.42,C01645WL-old,,694896.6,,694896.6,,51621.42,51621.42,0,0,
C01645 Entellus 19607&19651,1,CT-F165-16000122,1,201804.95,C01645WL-old,,694896.6,,694896.6,,201804.95,201804.95,0,0,
C01645 Entellus 19738,1,CT-F165-16000122,1,73271.62,C01645WL-old,,694896.6,,694896.6,,73271.62,73271.62,0,0,
C01645 Entellus 19834,1,CT-F165-16000122,1,48131.99,C01645WL-old,,694896.6,,694896.6,,48131.99,48131.99,0,0,
C01645 Garney 2-3,1,CT-F165-17000109,1,1496479.41,,,8611361.72,,8611361.72,,1496479.41,1496479.41,0,0,
C01645 Garney 4,1,CT-F165-17000109,1,759228.87,,,8611361.72,,8611361.72,,759228.87,759228.87,0,0,
"C01645 Garney 5,6",1,CT-F165-17000109,1,2152358.57,,,8611361.72,,8611361.72,,2152358.57,2152358.57,0,0,
C01645 Garney 7,1,CT-F165-17000109,1,1242369.7,,,8611361.72,,8611361.72,,1242369.7,1242369.7,0,0,
c01645 garney 8,1,CT-F165-17000109,1,784442.92,,,8611361.72,,8611361.72,,784442.92,784442.92,0,0,
C01645 Garney 9,1,CT-F165-17000109,1,831572.23,,,8611361.72,,8611361.72,,831572.23,831572.23,0,0,
c01645 Garney 9-11,1,CT-F165-16000122,1,108159.37,C01645WL-old,,694896.6,,694896.6,,108159.37,108159.37,0,0,
C01645PCS Garney 2FINAL,1,CT-F165-17000096,1,12450,,,54800,,54800,,12450,12450,0,0,
C01687 B & F 7038 Final,1,DO-F165-14010807,1,17709.43,,,189256.96,,189256.96,,17709.43,17709.43,0,0,
C01687 B&F payments 1 - 3,1,DO-F165-14010807,1,140978.58,,,189256.96,,189256.96,,140978.58,140978.58,0,0,
C01687 B&F payments 1 - 3,2,DO-F165-14010807,2,411.94,,,411.94,,411.94,,411.94,411.94,0,0,
C01687 BF 1,1,DO-F165-18002128,1,113725.46,,,262648.03,,262648.03,,113725.46,113725.46,0,0,
C01687 GHD 74276,1,CT-F165-16000051,1,11188.09,,,13680,,13680,,11188.09,11188.09,0,0,
C01886PH3 Jensen D05006-1,1,CT-F165-16000044,1,26680,C01886PH3,,37280,,37280,,26680,26680,0,0,
C01886PH3 Jensen Eng D05006-2,1,CT-F165-16000044,1,10600,C01886PH3,,37280,,37280,,10600,10600,0,0,
C01886PH3 Jensen Eng D05006-2,2,CT-F165-16000044,2,3000,C01886PH3,,4500,,4500,,3000,3000,0,0,LS
C03080 Garney 1,1,CT-F165-16000120,1,3166.54,C03080EQUP,,1099700,,1099700,,3166.54,3166.54,0,0,
C03080 Garney 2,1,CT-F165-16000120,1,8478,C03080EQUP,,1099700,,1099700,,8478,8478,0,0,
C03080 Garney 3,1,CT-F165-16000120,1,23811.64,C03080EQUP,,1099700,,1099700,,23811.64,23811.64,0,0,
C03080 Garney 4,1,CT-F165-16000120,1,58220.19,C03080EQUP,,1099700,,1099700,,58220.19,58220.19,0,0,
C03080 Garney 5,1,CT-F165-16000120,1,161769.04,C03080EQUP,,1099700,,1099700,,161769.04,161769.04,0,0,
C03080 Garney 6,1,CT-F165-16000120,1,653276.31,C03080EQUP,,1099700,,1099700,,653276.31,653276.31,0,0,
C03080 Garney 7,1,CT-F165-16000120,1,112842,C03080EQUP,,1099700,,1099700,,112842,112842,0,0,
C03080 Garney 8,1,CT-F165-16000120,1,22148.96,C03080EQUP,,1099700,,1099700,,22148.96,22148.96,0,0,
C03080 Garney 9 Final,1,CT-F165-16000120,1,55987.32,C03080EQUP,,1099700,,1099700,,55987.32,55987.32,0,0,
C03080 Garney 9 Final,10,CT-F165-16000120,10,-205,C03080EQUP,,-205,,-205,,-205,-205,0,0,
C03080 Garney 9 Final,2,CT-F165-16000120,2,3757.89,C03080EQUP,,3757.89,,3757.89,,3757.89,3757.89,0,0,LS
C03080 Garney 9 Final,3,CT-F165-16000120,3,370.68,C03080EQUP,,370.68,,370.68,,370.68,370.68,0,0,LS
C03080 Garney 9 Final,4,CT-F165-16000120,4,1021.36,C03080EQUP,,1021.36,,1021.36,,1021.36,1021.36,0,0,EA
C03080 Garney 9 Final,5,CT-F165-16000120,5,1432.65,C03080EQUP,,1432.65,,1432.65,,1432.65,1432.65,0,0,
C03080 Garney 9 Final,6,CT-F165-16000120,6,636.56,C03080EQUP,,636.56,,636.56,,636.56,636.56,0,0,
C03080 Garney 9 Final,7,CT-F165-16000120,7,3123.85,C03080EQUP,,3123.85,,3123.85,,3123.85,3123.85,0,0,
C03080 Garney 9 Final,8,CT-F165-16000120,8,1090.35,C03080EQUP,,1090.35,,1090.35,,1090.35,1090.35,0,0,
C03080 Garney 9 Final,9,CT-F165-16000120,9,0,C03080EQUP,,0,,0,,0,0,0,0,
C03080 Wilson 4121,1,DO-F165-15005734,1,11170.13,,,75935,,75935,,11170.13,11170.13,0,0,
C03080 Wilson 4177,1,DO-F165-15005734,1,11625.12,,,75935,,75935,,11625.12,11625.12,0,0,
C03080 Wilson 4222,1,DO-F165-15005734,1,14255.1,,,75935,,75935,,14255.1,14255.1,0,0,
C03080 Wilson 4308,1,DO-F165-15005734,1,25481.35,,,75935,,75935,,25481.35,25481.35,0,0,
C03080 Wilson 4366,1,DO-F165-15005734,1,1866.24,,,75935,,75935,,1866.24,1866.24,0,0,
C03080 Wilson 4512,1,DO-F165-15005734,2,8728.76,,,22360,,22360,,8728.76,8728.76,0,0,
C03080 Wilson 4544,1,DO-F165-15005734,2,5057.5,,,22360,,22360,,5057.5,5057.5,0,0,
C03080 Wilson 4580,1,DO-F165-15005734,1,5387.5,,,75935,,75935,,5387.5,5387.5,0,0,
C03080 Wilson 4665,1,DO-F165-15005734,1,6149.56,,,75935,,75935,,6149.56,6149.56,0,0,
C03080 Wilson 4665,2,DO-F165-15005734,2,2436.12,,,22360,,22360,,2436.12,2436.12,0,0,
C03080 Wilson 4715,1,DO-F165-15005734,2,3032.5,,,22360,,22360,,3032.5,3032.5,0,0,
